,id_tweet,date_tweet,tweet,sentiment,indice_confiance
515,1303340321095385088,2020-09-08 14:32:02,"RT @SamsungMobile: Farewell, flat.
As one era ends, the next one unfolds.
Change the shape of the future. #GalaxyZFold2

Learn More: https:",neutral,0.85
516,1303340040743825409,2020-09-08 14:30:55,RT @Samsung: Samsung experts explain the key camera features of #GalaxyZFold2 and how they work together with Flex mode to deliver innovati,neutral,1.0
517,1303339917532106754,2020-09-08 14:30:25,"RT @SamsungMobile: Youve had a sneak peek, now watch the full version of @BTS_twt unboxing the new #GalaxyZFold2 earlier at Unpacked! #Gal",neutral,0.97
518,1303339815404892160,2020-09-08 14:30:01,RT @Samsung: Samsung experts explain the key camera features of #GalaxyZFold2 and how they work together with Flex mode to deliver innovati,neutral,1.0
519,1303339664229593088,2020-09-08 14:29:25,RT @Samsung: Samsung experts explain the key camera features of #GalaxyZFold2 and how they work together with Flex mode to deliver innovati,neutral,1.0
520,1303339597892640768,2020-09-08 14:29:09,"RT @SamsungMobile: Farewell, flat.
As one era ends, the next one unfolds.
Change the shape of the future. #GalaxyZFold2

Learn More: https:",neutral,0.85
521,1303338948404551680,2020-09-08 14:26:34,RT @SamsungIndia: The future is now. Get ready for #GalaxyZFold2  the phone that is designed to change the shape of the future. Which feat,neutral,0.9
522,1303338899020943361,2020-09-08 14:26:23,"RT @SamsungMobile: Youve had a sneak peek, now watch the full version of @BTS_twt unboxing the new #GalaxyZFold2 earlier at Unpacked! #Gal",neutral,0.97
523,1303338861377056770,2020-09-08 14:26:14,"RT @SamsungMobile: Youve had a sneak peek, now watch the full version of @BTS_twt unboxing the new #GalaxyZFold2 earlier at Unpacked! #Gal",neutral,0.97
524,1303338806465110016,2020-09-08 14:26:00,"RT @SamsungMobile: Youve had a sneak peek, now watch the full version of @BTS_twt unboxing the new #GalaxyZFold2 earlier at Unpacked! #Gal",neutral,0.97
525,1303338644472766465,2020-09-08 14:25:22,"RT @SamsungMobile: Youve had a sneak peek, now watch the full version of @BTS_twt unboxing the new #GalaxyZFold2 earlier at Unpacked! #Gal",neutral,0.97
526,1303338507537059843,2020-09-08 14:24:49,RT @Samsung: Samsung experts explain the key camera features of #GalaxyZFold2 and how they work together with Flex mode to deliver innovati,neutral,1.0
527,1303338502768267264,2020-09-08 14:24:48,"RT @starnewskorea:  ,   ..  

# # #
#BTS #JUNGKOOK #BTSARMY
#GalaxyxBTS #GalaxyZFold2 

#Starn",neutral,1.0
528,1303338496967553025,2020-09-08 14:24:47,"RT @SamsungMobile: Farewell, flat.
As one era ends, the next one unfolds.
Change the shape of the future. #GalaxyZFold2

Learn More: https:",neutral,0.85
529,1303338103025926148,2020-09-08 14:23:13,"RT @SamsungMobile: Youve had a sneak peek, now watch the full version of @BTS_twt unboxing the new #GalaxyZFold2 earlier at Unpacked! #Gal",neutral,0.97
530,1303337682140049408,2020-09-08 14:21:32,"I love the state-of-the-art #HideawayHinge mechanism on the #GalaxyZFold2, that is designed to smooth out every fold and unfold.",positive,0.99
531,1303337485251104769,2020-09-08 14:20:45,"RT @SamsungMobile: Farewell, flat.
As one era ends, the next one unfolds.
Change the shape of the future. #GalaxyZFold2

Learn More: https:",neutral,0.85
532,1303337259245031427,2020-09-08 14:19:52,RT @SamsungIndia: The future is now. Get ready for #GalaxyZFold2  the phone that is designed to change the shape of the future. Which feat,neutral,0.9
533,1303337075287027712,2020-09-08 14:19:08,RT @Samsung: Samsung experts explain the key camera features of #GalaxyZFold2 and how they work together with Flex mode to deliver innovati,neutral,1.0
534,1303336467775647751,2020-09-08 14:16:43,"RT @SamsungMobile: Youve had a sneak peek, now watch the full version of @BTS_twt unboxing the new #GalaxyZFold2 earlier at Unpacked! #Gal",neutral,0.97
535,1303336375270297600,2020-09-08 14:16:21,"RT @SamsungMobile: Farewell, flat.
As one era ends, the next one unfolds.
Change the shape of the future. #GalaxyZFold2

Learn More: https:",neutral,0.85
536,1303336248140914689,2020-09-08 14:15:51,"RT @SamsungMobile: Youve had a sneak peek, now watch the full version of @BTS_twt unboxing the new #GalaxyZFold2 earlier at Unpacked! #Gal",neutral,0.97
537,1303336218680270848,2020-09-08 14:15:44,"RT @SamsungMobile: Youve had a sneak peek, now watch the full version of @BTS_twt unboxing the new #GalaxyZFold2 earlier at Unpacked! #Gal",neutral,0.97
538,1303335625999790080,2020-09-08 14:13:22,RT @Samsung: Samsung experts explain the key camera features of #GalaxyZFold2 and how they work together with Flex mode to deliver innovati,neutral,1.0
539,1303335614708768768,2020-09-08 14:13:20,"RT @SamsungMobile: Youve had a sneak peek, now watch the full version of @BTS_twt unboxing the new #GalaxyZFold2 earlier at Unpacked! #Gal",neutral,0.97
540,1303335603283488768,2020-09-08 14:13:17,"RT @SamsungMobile: The #GalaxyZFold2 has landed, and its changing the shape of the future. Which of its features showcased at the #Samsung",neutral,0.99
541,1303335569120923649,2020-09-08 14:13:09,"I love the state-of-the-art #HideawayHinge mechanism on the #GalaxyZFold2, that is designed to smooth out every fold and unfold.",positive,0.99
542,1303335560967118850,2020-09-08 14:13:07,I am excited to try out the #DualPreview feature on the #GalaxyZFold2 and capture my special moments in a whole new way!,positive,0.7
543,1303335461004304384,2020-09-08 14:12:43,@SamsungMobile @BTS_twt #GalaxyZFold2 tvc ?,neutral,1.0
544,1303335096548638723,2020-09-08 14:11:16,"RT @SamsungMobile: Youve had a sneak peek, now watch the full version of @BTS_twt unboxing the new #GalaxyZFold2 earlier at Unpacked! #Gal",neutral,0.97
545,1303335073878478848,2020-09-08 14:11:11,"RT @SamsungMobile: Youve had a sneak peek, now watch the full version of @BTS_twt unboxing the new #GalaxyZFold2 earlier at Unpacked! #Gal",neutral,0.97
546,1303334852687785985,2020-09-08 14:10:18,"RT @SamsungMobile: A moment worth revisiting: first impressions of the #GalaxyZFold2 by the very fine gentlemen of @BTS_twt @BTS_bighit
Lea",positive,0.98
547,1303334422167478276,2020-09-08 14:08:35,"RT @SamsungMobile: Youve had a sneak peek, now watch the full version of @BTS_twt unboxing the new #GalaxyZFold2 earlier at Unpacked! #Gal",neutral,0.97
548,1303334274641219585,2020-09-08 14:08:00,"RT @SamsungMobile: Youve had a sneak peek, now watch the full version of @BTS_twt unboxing the new #GalaxyZFold2 earlier at Unpacked! #Gal",neutral,0.97
549,1303333937427615748,2020-09-08 14:06:40,"RT @SamsungMobile: Farewell, flat.
As one era ends, the next one unfolds.
Change the shape of the future. #GalaxyZFold2

Learn More: https:",neutral,0.85
550,1303333911175426048,2020-09-08 14:06:33,"RT @SamsungMobile: Youve had a sneak peek, now watch the full version of @BTS_twt unboxing the new #GalaxyZFold2 earlier at Unpacked! #Gal",neutral,0.97
551,1303333851310120968,2020-09-08 14:06:19,"RT @SamsungMobile: Youve had a sneak peek, now watch the full version of @BTS_twt unboxing the new #GalaxyZFold2 earlier at Unpacked! #Gal",neutral,0.97
552,1303333648414851072,2020-09-08 14:05:31,"RT @SamsungMobile: Youve had a sneak peek, now watch the full version of @BTS_twt unboxing the new #GalaxyZFold2 earlier at Unpacked! #Gal",neutral,0.97
553,1303333643675344897,2020-09-08 14:05:30,"RT @SamsungMobile: Youve had a sneak peek, now watch the full version of @BTS_twt unboxing the new #GalaxyZFold2 earlier at Unpacked! #Gal",neutral,0.97
554,1303333620321525761,2020-09-08 14:05:24,RT @SamsungTurkiye: ift ekran ile kusursuz bir deneyim yaratn! #SamsungEvent #GalaxyZFold2 https://t.co/NSlvcNlgLg,positive,0.49
555,1303333546631729153,2020-09-08 14:05:06,"RT @SamsungMobile: A moment worth revisiting: first impressions of the #GalaxyZFold2 by the very fine gentlemen of @BTS_twt @BTS_bighit
Lea",positive,0.98
556,1303333391140438018,2020-09-08 14:04:29,RT @Samsung: Samsung experts explain the key camera features of #GalaxyZFold2 and how they work together with Flex mode to deliver innovati,neutral,1.0
557,1303333311503241219,2020-09-08 14:04:10,"RT @SamsungMobile: Farewell, flat.
As one era ends, the next one unfolds.
Change the shape of the future. #GalaxyZFold2

Learn More: https:",neutral,0.85
558,1303333090408894464,2020-09-08 14:03:18,"RT @SamsungMobile: Farewell, flat.
As one era ends, the next one unfolds.
Change the shape of the future. #GalaxyZFold2

Learn More: https:",neutral,0.85
559,1303333019680464897,2020-09-08 14:03:01,"RT @SamsungIndia: Farewell, flat. 
As one era ends, the next one unfolds. 
Change the shape of the future. #GalaxyZFold2
Pre-order starts s",neutral,0.85
560,1303332868454674432,2020-09-08 14:02:25,I cant wait to experience the next level of flexible display! Thats got to be my favourite feature of the #GalaxyZFold2.,positive,0.99
561,1303332433975062530,2020-09-08 14:00:41,"RT @SamsungMobile: Youve had a sneak peek, now watch the full version of @BTS_twt unboxing the new #GalaxyZFold2 earlier at Unpacked! #Gal",neutral,0.97
562,1303332430795870208,2020-09-08 14:00:40,"RT @SamsungMobile: Farewell, flat.
As one era ends, the next one unfolds.
Change the shape of the future. #GalaxyZFold2

Learn More: https:",neutral,0.85
563,1303332375124901889,2020-09-08 14:00:27,"RT @SamsungMobile: Youve had a sneak peek, now watch the full version of @BTS_twt unboxing the new #GalaxyZFold2 earlier at Unpacked! #Gal",neutral,0.97
564,1303332368829292546,2020-09-08 14:00:26,RT @Samsung: Samsung experts explain the key camera features of #GalaxyZFold2 and how they work together with Flex mode to deliver innovati,neutral,1.0
565,1303332280191123457,2020-09-08 14:00:04,"RT @SamsungMobile: Youve had a sneak peek, now watch the full version of @BTS_twt unboxing the new #GalaxyZFold2 earlier at Unpacked! #Gal",neutral,0.97
566,1303332020781801472,2020-09-08 13:59:03,"RT @SamsungMobile: Youve had a sneak peek, now watch the full version of @BTS_twt unboxing the new #GalaxyZFold2 earlier at Unpacked! #Gal",neutral,0.97
567,1303331938560696321,2020-09-08 13:58:43,"I love the state-of-the-art #HideawayHinge mechanism on the #GalaxyZFold2, that is designed to smooth out every fold and unfold.",positive,0.99
568,1303331922987356160,2020-09-08 13:58:39,"RT @SamsungMobile: Youve had a sneak peek, now watch the full version of @BTS_twt unboxing the new #GalaxyZFold2 earlier at Unpacked! #Gal",neutral,0.97
569,1303331801205796864,2020-09-08 13:58:10,"RT @SamsungMobile: Farewell, flat.
As one era ends, the next one unfolds.
Change the shape of the future. #GalaxyZFold2

Learn More: https:",neutral,0.85
570,1303331537597788160,2020-09-08 13:57:07,"RT @SamsungMobile: Farewell, flat.
As one era ends, the next one unfolds.
Change the shape of the future. #GalaxyZFold2

Learn More: https:",neutral,0.85
571,1303331437672710145,2020-09-08 13:56:44,I am excited to try out the #DualPreview feature on the #GalaxyZFold2 and capture my special moments in a whole new way!,positive,0.7
572,1303331283855200256,2020-09-08 13:56:07,"RT @SamsungMobile: Youve had a sneak peek, now watch the full version of @BTS_twt unboxing the new #GalaxyZFold2 earlier at Unpacked! #Gal",neutral,0.97
573,1303331118905614341,2020-09-08 13:55:28,RT @Samsung: Samsung experts explain the key camera features of #GalaxyZFold2 and how they work together with Flex mode to deliver innovati,neutral,1.0
574,1303330834317942784,2020-09-08 13:54:20,RT @Samsung: Samsung experts explain the key camera features of #GalaxyZFold2 and how they work together with Flex mode to deliver innovati,neutral,1.0
575,1303330825346244608,2020-09-08 13:54:18,RT @SamsungIndia: The future is now. Get ready for #GalaxyZFold2  the phone that is designed to change the shape of the future. Which feat,neutral,0.9
576,1303330776537128963,2020-09-08 13:54:06,RT @Samsung: Samsung experts explain the key camera features of #GalaxyZFold2 and how they work together with Flex mode to deliver innovati,neutral,1.0
577,1303330750180147202,2020-09-08 13:54:00,RT @SamsungIndia: The future is now. Get ready for #GalaxyZFold2  the phone that is designed to change the shape of the future. Which feat,neutral,0.9
578,1303330684379955202,2020-09-08 13:53:44,"RT @SamsungMobile: Youve had a sneak peek, now watch the full version of @BTS_twt unboxing the new #GalaxyZFold2 earlier at Unpacked! #Gal",neutral,0.97
579,1303330575089111040,2020-09-08 13:53:18,"RT @SamsungMobile: Farewell, flat.
As one era ends, the next one unfolds.
Change the shape of the future. #GalaxyZFold2

Learn More: https:",neutral,0.85
580,1303330461754601472,2020-09-08 13:52:51,"I love the state-of-the-art #HideawayHinge mechanism on the #GalaxyZFold2, that is designed to smooth out every fold and unfold.",positive,0.99
581,1303330140147998721,2020-09-08 13:51:34,"RT @iamprasadtech: The #GalaxyZFold2 is coming tonight, You Can Watch the Unpacked event tonight @ 7.30pm here https://t.co/EQ8gw5ZDjv #Sam",neutral,0.99
582,1303330109181456385,2020-09-08 13:51:27,"RT @SamsungMobile: Youve had a sneak peek, now watch the full version of @BTS_twt unboxing the new #GalaxyZFold2 earlier at Unpacked! #Gal",neutral,0.97
583,1303329912166768640,2020-09-08 13:50:40,"RT @SamsungMobile: Farewell, flat.
As one era ends, the next one unfolds.
Change the shape of the future. #GalaxyZFold2

Learn More: https:",neutral,0.85
584,1303329747947024384,2020-09-08 13:50:01,"RT @SamsungMobile: Youve had a sneak peek, now watch the full version of @BTS_twt unboxing the new #GalaxyZFold2 earlier at Unpacked! #Gal",neutral,0.97
585,1303329734554578949,2020-09-08 13:49:58,RT @Samsung: Samsung experts explain the key camera features of #GalaxyZFold2 and how they work together with Flex mode to deliver innovati,neutral,1.0
586,1303329722248638464,2020-09-08 13:49:55,"RT @SamsungMobile: Youve had a sneak peek, now watch the full version of @BTS_twt unboxing the new #GalaxyZFold2 earlier at Unpacked! #Gal",neutral,0.97
587,1303329715768496132,2020-09-08 13:49:53,"RT @SamsungMobile: Youve had a sneak peek, now watch the full version of @BTS_twt unboxing the new #GalaxyZFold2 earlier at Unpacked! #Gal",neutral,0.97
588,1303329693869813760,2020-09-08 13:49:48,"RT @SamsungMobile: Farewell, flat.
As one era ends, the next one unfolds.
Change the shape of the future. #GalaxyZFold2

Learn More: https:",neutral,0.85
589,1303329676438286343,2020-09-08 13:49:44,"RT @SamsungMobile: Farewell, flat.
As one era ends, the next one unfolds.
Change the shape of the future. #GalaxyZFold2

Learn More: https:",neutral,0.85
590,1303329504052391938,2020-09-08 13:49:03,"RT @SamsungMobile: Youve had a sneak peek, now watch the full version of @BTS_twt unboxing the new #GalaxyZFold2 earlier at Unpacked! #Gal",neutral,0.97
591,1303329437274972160,2020-09-08 13:48:47,RT @Samsung: Samsung experts explain the key camera features of #GalaxyZFold2 and how they work together with Flex mode to deliver innovati,neutral,1.0
592,1303329392911769600,2020-09-08 13:48:36,"RT @SamsungMobile: Youve had a sneak peek, now watch the full version of @BTS_twt unboxing the new #GalaxyZFold2 earlier at Unpacked! #Gal",neutral,0.97
593,1303329308270714880,2020-09-08 13:48:16,RT @Samsung: Samsung experts explain the key camera features of #GalaxyZFold2 and how they work together with Flex mode to deliver innovati,neutral,1.0
594,1303329216570695684,2020-09-08 13:47:54,"Galaxy Z Fold2 5G  22,000.-  https://t.co/o3pmPjeP5n      #GalaxyZFold2 https://t.co/T0J5TP4JUh",neutral,1.0
595,1303329184589189120,2020-09-08 13:47:46,Time to fold and unfold Samsungs latest foldable device #GalaxyZFold2 #zfold2 #5G #SamsungGalaxyZFold2 https://t.co/7bGQLn1raf,neutral,1.0
596,1303329087549734913,2020-09-08 13:47:23,"RT @SamsungMobileME: Farewell, flat.
As one era ends, the next one unfolds.
Change the shape of the future. #GalaxyZFold2",neutral,0.82
597,1303329040561049601,2020-09-08 13:47:12,RT @SamsungMobileME: See the perfect shot before you take it #GalaxyZFold2,positive,0.99
598,1303329014203908097,2020-09-08 13:47:06,RT @Samsung: Samsung experts explain the key camera features of #GalaxyZFold2 and how they work together with Flex mode to deliver innovati,neutral,1.0
599,1303328879994691584,2020-09-08 13:46:34,"Farewell, flat.
As one era ends, the next one unfolds.
Change the shape of the future. #GalaxyZFold2",neutral,0.83
600,1303328867789217792,2020-09-08 13:46:31,"RT @SamsungMobile: Youve had a sneak peek, now watch the full version of @BTS_twt unboxing the new #GalaxyZFold2 earlier at Unpacked! #Gal",neutral,0.97
601,1303328758439571456,2020-09-08 13:46:05,RT @SamsungMobileME: Ramp up your selfies by taking it to the rear camera. #GalaxyZFold2,neutral,0.93
602,1303328590860300291,2020-09-08 13:45:25,Ramp up your selfies by taking it to the rear camera. #GalaxyZFold2,neutral,0.98
603,1303328371515052036,2020-09-08 13:44:33,RT @SamsungMobileME: The next chapter of mobile thats changing the shape of the future: this is the #GalaxyZFold2,neutral,0.88
604,1303328327978102786,2020-09-08 13:44:22,RT @SamsungMobileME: Two screens that create one seamless experience #GalaxyZFold2,neutral,0.99
605,1303328245174145026,2020-09-08 13:44:02,See the perfect shot before you take it #GalaxyZFold2,positive,0.99
606,1303328142950641664,2020-09-08 13:43:38,Two screens that create one seamless experience #GalaxyZFold2,neutral,1.0
607,1303328131017834497,2020-09-08 13:43:35,"RT @SamsungMobile: Farewell, flat.
As one era ends, the next one unfolds.
Change the shape of the future. #GalaxyZFold2

Learn More: https:",neutral,0.85
608,1303328083257233408,2020-09-08 13:43:24,"RT @SamsungMobile: Youve had a sneak peek, now watch the full version of @BTS_twt unboxing the new #GalaxyZFold2 earlier at Unpacked! #Gal",neutral,0.97
609,1303327976394690565,2020-09-08 13:42:58,RT @Samsung: Samsung experts explain the key camera features of #GalaxyZFold2 and how they work together with Flex mode to deliver innovati,neutral,1.0
610,1303327975576928256,2020-09-08 13:42:58,The next chapter of mobile thats changing the shape of the future: this is the #GalaxyZFold2,neutral,0.97
611,1303327894790434822,2020-09-08 13:42:39,"RT @SamsungMobile: Farewell, flat.
As one era ends, the next one unfolds.
Change the shape of the future. #GalaxyZFold2

Learn More: https:",neutral,0.85
612,1303327430887780352,2020-09-08 13:40:48,"RT @SamsungMobile: Youve had a sneak peek, now watch the full version of @BTS_twt unboxing the new #GalaxyZFold2 earlier at Unpacked! #Gal",neutral,0.97
613,1303327259659362304,2020-09-08 13:40:08,"RT @SamsungMobile: Farewell, flat.
As one era ends, the next one unfolds.
Change the shape of the future. #GalaxyZFold2

Learn More: https:",neutral,0.85
614,1303327059800809472,2020-09-08 13:39:20,I cant wait to experience the next level of flexible display! Thats got to be my favourite feature of the #GalaxyZFold2.,positive,0.99
615,1303327033208967169,2020-09-08 13:39:14,"RT @SamsungMobile: Youve had a sneak peek, now watch the full version of @BTS_twt unboxing the new #GalaxyZFold2 earlier at Unpacked! #Gal",neutral,0.97
616,1303327027202789376,2020-09-08 13:39:12,"RT @SamsungMobile: Youve had a sneak peek, now watch the full version of @BTS_twt unboxing the new #GalaxyZFold2 earlier at Unpacked! #Gal",neutral,0.97
617,1303326920377905153,2020-09-08 13:38:47,"RT @SamsungMobile: Farewell, flat.
As one era ends, the next one unfolds.
Change the shape of the future. #GalaxyZFold2

Learn More: https:",neutral,0.85
618,1303326864304418816,2020-09-08 13:38:33,"@sjpabloro juan pablo, muy pronto estaremos confirmando las fechas de #GalaxyZFold2 en Mxico. Mantente pendiente.",neutral,0.73
619,1303326769211039745,2020-09-08 13:38:11,"RT @SamsungMobile: Farewell, flat.
As one era ends, the next one unfolds.
Change the shape of the future. #GalaxyZFold2

Learn More: https:",neutral,0.85
620,1303326484136853505,2020-09-08 13:37:03,"RT @SamsungMobile: Farewell, flat.
As one era ends, the next one unfolds.
Change the shape of the future. #GalaxyZFold2

Learn More: https:",neutral,0.85
621,1303326234030473216,2020-09-08 13:36:03,"RT @SamsungMobile: Farewell, flat.
As one era ends, the next one unfolds.
Change the shape of the future. #GalaxyZFold2

Learn More: https:",neutral,0.85
622,1303326200018817026,2020-09-08 13:35:55,I am excited to try out the #DualPreview feature on the #GalaxyZFold2 and capture my special moments in a whole new way!,positive,0.7
623,1303326081034969088,2020-09-08 13:35:27,RT @Samsung: Samsung experts explain the key camera features of #GalaxyZFold2 and how they work together with Flex mode to deliver innovati,neutral,1.0
624,1303325974201683970,2020-09-08 13:35:01,RT @Samsung: Samsung experts explain the key camera features of #GalaxyZFold2 and how they work together with Flex mode to deliver innovati,neutral,1.0
625,1303325918144933888,2020-09-08 13:34:48,RT @Samsung: Samsung experts explain the key camera features of #GalaxyZFold2 and how they work together with Flex mode to deliver innovati,neutral,1.0
626,1303325579417194497,2020-09-08 13:33:27,"RT @SamsungMobile: Farewell, flat.
As one era ends, the next one unfolds.
Change the shape of the future. #GalaxyZFold2

Learn More: https:",neutral,0.85
627,1303325482599940099,2020-09-08 13:33:04,"RT @SamsungMobile: Youve had a sneak peek, now watch the full version of @BTS_twt unboxing the new #GalaxyZFold2 earlier at Unpacked! #Gal",neutral,0.97
628,1303325434109550593,2020-09-08 13:32:52,"RT @SamsungIndia: Farewell, flat. 
As one era ends, the next one unfolds. 
Change the shape of the future. #GalaxyZFold2
Pre-order starts s",neutral,0.85
629,1303325374651146246,2020-09-08 13:32:38,"RT @SamsungMobile: Youve had a sneak peek, now watch the full version of @BTS_twt unboxing the new #GalaxyZFold2 earlier at Unpacked! #Gal",neutral,0.97
630,1303325345760780289,2020-09-08 13:32:31,"RT @iamprasadtech: The #GalaxyZFold2 is coming tonight, You Can Watch the Unpacked event tonight @ 7.30pm here https://t.co/EQ8gw5ZDjv #Sam",neutral,0.99
631,1303325150230835200,2020-09-08 13:31:45,"RT @SamsungMobile: Youve had a sneak peek, now watch the full version of @BTS_twt unboxing the new #GalaxyZFold2 earlier at Unpacked! #Gal",neutral,0.97
632,1303325147915575296,2020-09-08 13:31:44,Samsung Galaxy Z Fold2s Cases Go Live on Samsungs Bulgaria Website https://t.co/Wnk2aXmnmC #galaxyzfold2,neutral,1.0
633,1303325127438934016,2020-09-08 13:31:39,"RT @SamsungMobile: Youve had a sneak peek, now watch the full version of @BTS_twt unboxing the new #GalaxyZFold2 earlier at Unpacked! #Gal",neutral,0.97
634,1303324992852037632,2020-09-08 13:31:07,"RT @SamsungMobile: Farewell, flat.
As one era ends, the next one unfolds.
Change the shape of the future. #GalaxyZFold2

Learn More: https:",neutral,0.85
635,1303324988385030149,2020-09-08 13:31:06,RT @SamsungIndia: The future is now. Get ready for #GalaxyZFold2  the phone that is designed to change the shape of the future. Which feat,neutral,0.9
636,1303324943770288128,2020-09-08 13:30:55,RT @SamsungIndia: Unfold a new era of working. Change the shape of the future with #GalaxyZFold2. Pre-order starts soon. Register now: http,neutral,0.89
637,1303324889013784576,2020-09-08 13:30:42,"RT @SamsungMobile: Youve had a sneak peek, now watch the full version of @BTS_twt unboxing the new #GalaxyZFold2 earlier at Unpacked! #Gal",neutral,0.97
638,1303324851093069829,2020-09-08 13:30:33,"RT @SamsungMobile: Youve had a sneak peek, now watch the full version of @BTS_twt unboxing the new #GalaxyZFold2 earlier at Unpacked! #Gal",neutral,0.97
639,1303324371168169989,2020-09-08 13:28:39,RT @Samsung: Samsung experts explain the key camera features of #GalaxyZFold2 and how they work together with Flex mode to deliver innovati,neutral,1.0
640,1303324312812703744,2020-09-08 13:28:25,RT @Samsung: Samsung experts explain the key camera features of #GalaxyZFold2 and how they work together with Flex mode to deliver innovati,neutral,1.0
641,1303324255757635585,2020-09-08 13:28:11,"RT @Sukhlal41457138: #SantRampalJi_IncarnationDay                ,   ",neutral,0.91
642,1303324162124111872,2020-09-08 13:27:49,"RT @SamsungMobile: Youve had a sneak peek, now watch the full version of @BTS_twt unboxing the new #GalaxyZFold2 earlier at Unpacked! #Gal",neutral,0.97
643,1303324041692942339,2020-09-08 13:27:20,"I love the state-of-the-art #HideawayHinge mechanism on the #GalaxyZFold2, that is designed to smooth out every fold and unfold.",positive,0.99
644,1303323974030385152,2020-09-08 13:27:04,RT @TechnicalGuruji: Future in my hands...What an amazing innovation by @SamsungMobile #GalaxyZFold2 unboxing coming tomorrow #withGalaxy..,positive,0.98
645,1303323848104968194,2020-09-08 13:26:34,"RT @SamsungMobile: Youve had a sneak peek, now watch the full version of @BTS_twt unboxing the new #GalaxyZFold2 earlier at Unpacked! #Gal",neutral,0.97
646,1303323728391163905,2020-09-08 13:26:06,"RT @GLKCreative: Here's the first 5G speed test on the brand new Samsung #GalaxyZFold2 5G shot in downtown Hoboken, NJ. @Verizon pre-orders",neutral,0.98
647,1303323723680763906,2020-09-08 13:26:04,"RT @SamsungMobile: Youve had a sneak peek, now watch the full version of @BTS_twt unboxing the new #GalaxyZFold2 earlier at Unpacked! #Gal",neutral,0.97
648,1303323646685884416,2020-09-08 13:25:46,RT @SamsungIndia: Unfold a new era of working. Change the shape of the future with #GalaxyZFold2. Pre-order starts soon. Register now: http,neutral,0.89
649,1303323628449144834,2020-09-08 13:25:42,RT @Samsung: Samsung experts explain the key camera features of #GalaxyZFold2 and how they work together with Flex mode to deliver innovati,neutral,1.0
650,1303323606202478592,2020-09-08 13:25:36,"#SantRampalJi_IncarnationDay                ,  https://t.co/vK9HIdGBzX",neutral,0.98
651,1303323519179128838,2020-09-08 13:25:16,"RT @SamsungMobile: Youve had a sneak peek, now watch the full version of @BTS_twt unboxing the new #GalaxyZFold2 earlier at Unpacked! #Gal",neutral,0.97
652,1303323491698192385,2020-09-08 13:25:09,"RT @SamsungMobile: Farewell, flat.
As one era ends, the next one unfolds.
Change the shape of the future. #GalaxyZFold2

Learn More: https:",neutral,0.85
653,1303323454406447105,2020-09-08 13:25:00,"RT @SamsungMobile: Youve had a sneak peek, now watch the full version of @BTS_twt unboxing the new #GalaxyZFold2 earlier at Unpacked! #Gal",neutral,0.97
654,1303323443010531328,2020-09-08 13:24:58,"RT @SamsungMobile: Farewell, flat.
As one era ends, the next one unfolds.
Change the shape of the future. #GalaxyZFold2

Learn More: https:",neutral,0.85
655,1303323102458200064,2020-09-08 13:23:36,"RT @samsungID: Folded, it's a smartphone. Unfolded, it's a tablet.

Introducing the new Samsung Galaxy Z Fold2 - More than one. Better than",positive,0.99
656,1303323027942318086,2020-09-08 13:23:19,@Damodar_Kolakar Well answer that really soon! Register here to get all the latest updates on the #GalaxyZFold2 : https://t.co/dg5vpwiJWW,positive,0.87
657,1303322908002070528,2020-09-08 13:22:50,@RanjeetsinhaS Well answer that really soon! Register here to get all the latest updates on the #GalaxyZFold2 : https://t.co/Kf0zUB9Leg,positive,0.89
658,1303322773314441221,2020-09-08 13:22:18,"RT @SamsungMobile: Youve had a sneak peek, now watch the full version of @BTS_twt unboxing the new #GalaxyZFold2 earlier at Unpacked! #Gal",neutral,0.97
659,1303322763583651840,2020-09-08 13:22:16,"RT @SamsungMobile: Youve had a sneak peek, now watch the full version of @BTS_twt unboxing the new #GalaxyZFold2 earlier at Unpacked! #Gal",neutral,0.97
660,1303322762744799232,2020-09-08 13:22:15,"I love the state-of-the-art #HideawayHinge mechanism on the #GalaxyZFold2, that is designed to smooth out every fold and unfold.",positive,0.99
661,1303322687113134087,2020-09-08 13:21:57,"@TweetsBrijesh Stay tuned, well announce the price of the #GalaxyZFold2 soon! Register here for the latest updates https://t.co/xcKgfuuHdj",positive,0.82
662,1303322615033917440,2020-09-08 13:21:40,"RT @SamsungMobile: Youve had a sneak peek, now watch the full version of @BTS_twt unboxing the new #GalaxyZFold2 earlier at Unpacked! #Gal",neutral,0.97
663,1303322354957778949,2020-09-08 13:20:38,RT @Samsung: Samsung experts explain the key camera features of #GalaxyZFold2 and how they work together with Flex mode to deliver innovati,neutral,1.0
664,1303322145309646848,2020-09-08 13:19:48,I am excited to try out the #DualPreview feature on the #GalaxyZFold2 and capture my special moments in a whole new way!,positive,0.7
665,1303321373851303939,2020-09-08 13:16:44,"RT @SamsungMobile: Youve had a sneak peek, now watch the full version of @BTS_twt unboxing the new #GalaxyZFold2 earlier at Unpacked! #Gal",neutral,0.97
666,1303321315345076225,2020-09-08 13:16:30,"RT @SamsungMobile: Youve had a sneak peek, now watch the full version of @BTS_twt unboxing the new #GalaxyZFold2 earlier at Unpacked! #Gal",neutral,0.97
667,1303321029549252608,2020-09-08 13:15:22,"RT @SamsungMobile: Youve had a sneak peek, now watch the full version of @BTS_twt unboxing the new #GalaxyZFold2 earlier at Unpacked! #Gal",neutral,0.97
